179593.398772129, 0.0110021067094128, -0.0250019254007288, -3.09565994656747, 1.88628277856689e-05, 2.06392948021137e-05, 0.00352898229462638
179594.398772567, -0.00298425439432576, -0.0356523106143974, -2.29734303272162, 2.04989465965302e-05, 2.48976448788127e-05, 0.00185545908721867
179595.398773003, -0.0125553559603927, -0.028045513826886, -1.66104735064161, 3.59969556165907e-05, 2.12790715853961e-05, 0.00167941381128631
179596.398773452, -0.0187392368384676, -0.0210987249010141, -1.32236947466811, 3.75425898292859e-05, 1.86962511175046e-05, 0.00165385521257927
179597.398773893, -0.0224268427555583, -0.0256253172551405, -1.4972335162194, 3.34445275091741e-05, 2.17347732129927e-05, 0.00158454957745975
179598.398774353, -0.0154621979366734, -0.0371669759508689, -2.16698384401462, 2.43744332097276e-05, 2.55288429625154e-05, 0.00138535400632384
179599.398774795, -0.00562740217390938, -0.0387304453271681, -2.96462426114665, 1.4816128277597e-05, 2.69204787041812e-05, 0.00101960317451167
179600.398775227, 0.00376847341869799, -0.0287023928195381, 2.74829575885581, 1.26500548149792e-05, 1.88139040294729e-05, 0.000964570228150298
179601.398775669, 0.00064573542624386, -0.0303332811716506, 3.02958561185907, 9.98191769631125e-06, 1.82681382449742e-05, 0.000946610374110727
179602.398776125, -0.00852237609008724, -0.0336365886589828, -2.54844086957406, 1.39694832025293e-05, 1.55533173006558e-05, 0.000913373252591236
179603.398776576, -0.0161567465302254, -0.0281877428723065, -1.72325545345127, 1.81631175003008e-05, 1.16725616812325e-05, 0.000906405743892064
179604.398777021, -0.0219178056361521, -0.0153288707414323, -0.848712600921458, 1.37555863203169e-05, 1.25571422763507e-05, 0.00090935212506356
179605.398777483, -0.0132935146756141, -0.00400069255905354, 0.0186018306578851, 7.42109892706364e-06, 1.33212903809623e-05, 0.000822195971792443
179606.398777926, 0.00191592444977222, -0.00347328373091631, 0.943663516132953, 7.57613318825819e-06, 8.43590906868861e-06, 0.000781578376009573
179607.398778367, 0.00766641710296399, -0.00752939397457896, 1.51894342921234, 8.10660701128382e-06, 5.32955993329332e-06, 0.000776884895841187
179608.398778812, 0.00658788703126036, -0.00719112828523574, 1.42673180728733, 7.70000555015269e-06, 5.78596427976945e-06, 0.000641947421644903
179609.398779254, -0.00471908292281614, -0.00116885981909606, 0.726989323373433, 6.70315394049443e-06, 7.74894189235997e-06, 0.000709288322902748
179610.398779693, -0.0188011551371443, -0.0071097261350344, -0.149167885949215, 6.78614125259957e-06, 8.7201316945317e-06, 0.000664795896965058
179611.398780148, -0.0236090226657957, -0.0151892230063188, -0.809501178699846, 8.48713334254071e-06, 7.39584216573738e-06, 0.000684929253468742
179612.398780583, -0.0238680199507372, -0.0123366634942037, -0.693076258804772, 8.02089232891555e-06, 8.77560967125803e-06, 0.000589288503173662
179613.398781044, -0.0151445466536875, -0.000979472420368838, 0.00381135272741001, 7.24790580102012e-06, 1.08391101841593e-05, 0.000629816601675752
179614.398781491, 0.000856806354794594, -0.000871328496087902, 0.896399264668244, 9.57839401907586e-06, 9.19997736955002e-06, 0.000606559254060663
179615.398781939, 0.0132177155598146, -0.0117769965449742, 1.79103036262289, 1.09708351842511e-05, 6.90203492385729e-06, 0.00063067199860397
179616.398782384, 0.0120992990472812, -0.0198069168403695, 2.31416356567712, 9.21822377432827e-06, 7.1112066019689e-06, 0.000559156704814478
179617.398782822, 0.0134697906898242, -0.0155548611972893, 2.02741377994637, 9.55236336426159e-06, 6.61034071235086e-06, 0.000533564982522072
179618.398783244, 0.00587788323238001, -0.00489373809148062, 1.40927688017666, 9.20039025247974e-06, 7.5310264477701e-06, 0.000584142520155502
179619.398783694, -0.00536328671658768, 0.00146506108680662, 0.750094628085185, 7.54854989416198e-06, 9.7905343361652e-06, 0.000601218872833286
179620.39878414, -0.011324635546609, 0.00148223616344047, 0.436251621276669, 7.01923039498096e-06, 1.08484242249298e-05, 0.000630397704303771
